,BMD,MECHANICS_STIFFNESS,CORT_DTO__C_TH,CORT_DTO__C_TH_SD,CORT_MOM__J,CT_TH_RAD,CT_TH_RAD_STD,CANAL_VOLUME,CANAL_COUNT,CANAL_DENSITY,CANAL_FRACTION,CANAL_PRIMARY,CANAL_THETA_Z,LACUNA_COUNT,LACUNA_VOLUME,LACUNA_DENSITY,LACUNA_FRACTION,LACUNA_ANISOTROPY,LACUNA_OBLATENESS,LACUNA_PRIMARY,LACUNA_PRIMARY_Z,LACUNA_SECONDARY,DISTRIBUTION_AISO,DISTRIBUTION_OBLATENESS,CANAL_VOLUME_CV,CANAL_THETA,CANAL_THETA_CV,CANAL_PCA1,CANAL_PCA1_CV,CANAL_PCA2,CANAL_PCA2_CV,CANAL_PCA3,CANAL_PCA3_CV,FEMALE,ID
893,0.035,68.506905753,0.184113,0.014605000000000002,0.166801,82.764963511,19.0172556597,23318.3358558,290.0,325.51855113,0.00759055090253,0.776096039309,46.3795685106,41518.0,301.93880159099996,48833.3716416,0.0147446897111,0.6710975403239999,-0.24482888470800002,0.82857569413,0.99942057704,0.498482908929,0.639708103695,0.7725953628479999,2.04637390202,51.842052542299996,0.46706167311499996,212.819336588,1.24425285704,68.57537476510001,0.872337923288,32.8206131092,0.8013427684540001,1,2394
894,0.0344,51.15661551,0.18778599999999998,0.02187,0.12708599999999998,75.0507455482,14.0619120896,62729.665516299996,247.0,319.831480731,0.020062921807799998,0.744767773189,47.7761756864,35468.0,278.45828419,48190.278298699996,0.013418982209700002,0.653577727777,-0.357174098403,0.8393666914390001,0.998720739834,0.545712551956,0.491745218626,0.622561617624,1.6385769233200003,52.4449219029,0.419934374451,210.922749157,0.796783005526,63.67318494,0.6948641944589999,30.3390319607,0.534807526397,1,2395
895,0.0373,55.952789607,0.16729000000000002,0.024832,0.120994,78.9012361642,19.7648762928,66127.0062757,277.0,356.55458076699995,0.023577887000000002,0.7671540576260001,50.3549589904,34860.0,326.188427865,47969.0821771,0.0156469595015,0.683112679848,-0.38279649992200004,0.8912356351899999,0.9991746705429999,0.6751265952609999,0.428152796342,0.42643954574500004,1.48575356669,55.469513248,0.39567012866800005,155.753936892,0.7184093641689999,57.5895945474,0.554117452917,30.1685153062,0.466106082154,1,2396
896,0.0307,0.0,0.16866199999999998,0.015337,0.09598200000000001,81.0311110855,18.4628810223,53048.1843773,111.0,151.969733872,0.00806171846218,0.8052169753730001,48.1328804463,29706.0,283.40709799900003,40286.2599442,0.01141741202,0.679689778416,-0.268202389227,0.819233083355,0.996793893963,0.45692581784900005,0.190348860742,0.441533463549,2.00449982978,53.08726615,0.42803993155000003,204.716727909,1.1720086763600002,65.1108744854,1.0924777846,30.655617943699998,0.6479485846999999,1,2397
897,0.0347,61.486544691000006,0.156776,0.016104,0.16538599999999998,86.6162142323,19.608894123699997,78028.7345292,175.0,221.170069267,0.0172576206206,0.739084895703,47.2279736716,33440.0,273.849813223,40224.5672578,0.0110154902305,0.669741711764,-0.353237739379,0.851121900511,0.996963071009,0.546045161378,0.263194296008,0.429489037526,1.8728572673400004,52.2321700407,0.439332441297,166.155457419,0.914703462872,53.027974352600005,0.704077500998,26.6701162783,0.43535339198600004,1,2398
898,0.0349,60.201965538,0.166501,0.017513,0.15295899999999998,82.7355075982,18.589170336800002,37456.9237935,227.0,250.999745792,0.0094016783503,0.803123451198,50.4862890925,36671.0,324.47915394,42850.5117458,0.0139040977972,0.686778496678,-0.306199322775,0.8419416131119999,0.996418642129,0.489742853198,0.458291031831,0.5946244932620001,1.53885612895,55.1566434879,0.382948090967,167.436171263,0.943677763324,56.352814477299994,0.535590144302,28.2833284246,0.398981050344,0,2399
899,0.0328,47.537786438999994,0.158145,0.01697,0.121592,83.6424953784,22.6684761586,38871.492472800004,192.0,245.11093908,0.009527828023469999,0.660059018828,42.6376402273,34423.0,283.495630482,44950.7193137,0.012743332512399999,0.6775077527619999,-0.331903708472,0.854987501697,0.9667067835250001,0.563886989371,0.409021311979,0.718480083019,1.86892853158,48.403952593599996,0.54027840525,219.878241023,1.28437414803,56.597201634899996,0.7171349471330001,30.361036394899998,0.450238623327,0,2400
900,0.0331,71.124782157,0.192431,0.015992,0.154789,95.4765095112,20.0161239434,37289.08300119999,134.0,174.39711278599998,0.00650310841384,0.7282903190369999,43.3087554953,28365.0,320.248086876,30695.6543767,0.00983022458953,0.7057800893680001,-0.230153821489,0.866596107184,0.99955420029,0.6332116461439999,0.19017489722199998,0.27416063674400004,1.4695677364,47.671206755,0.486203381075,167.57520149,1.5009189843900002,54.8429707625,0.901518236294,27.0951226934,0.505606801098,0,2401
901,0.0368,67.18155830100001,0.175448,0.020137000000000002,0.151584,84.8625220871,15.5791946495,20948.8415637,186.0,209.68611491299998,0.00439268119943,0.655183434921,41.843455192600004,33491.0,276.557246676,38148.806266600004,0.010550328825100002,0.684904271821,-0.329653859016,0.8375355264509999,0.9993624323420001,0.47353619085,0.328273247557,0.480426738754,1.4527336029499998,47.1320582513,0.538156660003,215.716610567,1.22838897564,59.0590854888,0.728347145833,28.946341346599997,0.554490512114,1,2402
902,0.0339,64.39637061,0.179086,0.02553,0.14261500000000002,84.3323165517,21.4554895407,24206.4485385,269.0,326.371048592,0.00790028399219,0.7617193174920001,46.1709151127,35657.0,283.978278079,42373.375087,0.0120331180936,0.683568402263,-0.357504255542,0.856024567621,0.999118345265,0.523784008736,0.44441813334799996,0.727253951946,1.8453159793400002,51.3649080104,0.468412631595,186.511033752,0.956127420116,59.1907814081,0.634306578484,31.002569018200003,0.583839560446,1,2403
